Company,Location,Month,Type,Date,Particulars,Voucher Type,Voucher No.,Against Sales Invoice no.,Quantity,Rate,Value,Gross Total,ledger_id
O-tec,Noida,2026-05,credit note,16/05/2026,M.K. FASHIONS,GST SALES RETURN,G/SR/N/26-27/8,SP/N/26-27/60,1.0000,21968.00,21968.00,26335.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000116
O-tec,Noida,2026-05,credit note,20/05/2026,KAYTEX FABRICS LIMITED,GST SALES RETURN,G/SR/N/26-27/10,INK/N/25-26/1692,250.0000,600.00,150000.00,177000.00,53d35745-5246-4e1a-a27a-d4769f245b50-00001aa6
O-tec,Noida,2026-05,credit note,20/05/2026,KAYTEX FABRICS LIMITED,GST SALES RETURN,G/SR/N/26-27/11,INK/N/25-26/1714,100.0000,600.00,60000.00,70800.00,53d35745-5246-4e1a-a27a-d4769f245b50-00001aa6
O-tec,Noida,2026-05,credit note,20/05/2026,KAYTEX FABRICS LIMITED,GST SALES RETURN,G/SR/N/26-27/12,INK/N/25-26/1559,180.0000,600.00,108000.00,127440.00,53d35745-5246-4e1a-a27a-d4769f245b50-00001aa6
O-tec,Noida,2026-05,credit note,20/05/2026,KAYTEX FABRICS LIMITED,GST SALES RETURN,G/SR/N/26-27/13,INK/N/26-27/144,200.0000,575.00,115000.00,135700.00,53d35745-5246-4e1a-a27a-d4769f245b50-00001aa6
O-tec,Noida,2026-05,credit note,21/05/2026,ROSSO PURE AIR PRODUCTS,GST SALES RETURN,G/SR/N/26-27/14,INK/N/25-26/1703,45.0000,585.00,26325.00,31064.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000129
O-tec,Noida,2026-05,credit note,22/05/2026,SHUBHANANDA TEXTILE MILLS PVT LTD,GST SALES RETURN,G/SR/N/26-27/15,INK/N/26-27/215,20.0000,625.00,12500.00,14750.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000d8a
O-tec,Surat,2026-04,credit note,07/04/2026,ANGARIKA DIGITEX PVT LTD,GST CREDIT NOTE,CN/1/26-27,SPARE/25-26/2530,,,,47200.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000009ee
O-tec,Surat,2026-04,credit note,07/04/2026,SWASTIK DIGITAL,GST CREDIT NOTE,CN/2/26-27,SPARE/25-26/1079,,,,133338.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013dd
O-tec,Surat,2026-04,credit note,08/04/2026,VLS PRINTS,GST CREDIT NOTE,CN/3/26-27,HEAD/25-26/183,,,,377600.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000151a
O-tec,Surat,2026-04,credit note,08/04/2026,RAJIV SILK MILLS,GST CREDIT NOTE,CN/4/26-27,SPARE/25-26/343,,,,3418.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001196
O-tec,Surat,2026-04,credit note,08/04/2026,RAJIV SILK MILLS,GST CREDIT NOTE,CN/6/26-27,,,,,9594.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001196
O-tec,Surat,2026-04,credit note,08/04/2026,RAJLAXMI DIGITAL,GST CREDIT NOTE,CN/7/26-27,SPARE/25-26/180,,,,1947.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000119e
O-tec,Surat,2026-04,credit note,08/04/2026,RAJLAXMI DIGITAL,GST CREDIT NOTE,CN/8/26-27,,,,,8673.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000119e
O-tec,Surat,2026-04,credit note,08/04/2026,RAJLAXMI DIGITAL,GST CREDIT NOTE,CN/9/26-27,DN/25-26/5,,,,1062.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000119e
O-tec,Surat,2026-04,credit note,09/04/2026,PANORAMMA PRINT,GST CREDIT NOTE,CN/10/26-27,HD/HG/25-26/365,,,,31982.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010ab
O-tec,Surat,2026-04,credit note,09/04/2026,PANORAMMA PRINT,GST CREDIT NOTE,CN/11/26-27,SPARE/24-25/1618,,,,32105.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010ab
O-tec,Surat,2026-04,credit note,09/04/2026,DASS DIGITAL,GST CREDIT NOTE,CN/12/26-27,HD/HG/25-26/218,,,,23600.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000b72
O-tec,Surat,2026-04,credit note,11/04/2026,KALA  ART TRENDZ,GST CREDIT NOTE,CN/13/26-27,INK/25-26/9115,,,,90270.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e53
O-tec,Surat,2026-04,credit note,14/04/2026,S K ENTERPRISE,GST CREDIT NOTE,CN/14/26-27,INK/25-26/24,,,,24308.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00003560
O-tec,Surat,2026-04,credit note,14/04/2026,SHRUTI FASHIONS PVT. LTD.,GST CREDIT NOTE,CN/15/26-27,SER/26-27/2,,,,29500.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001338
O-tec,Surat,2026-04,credit note,14/04/2026,MAHEK SUITS,GST CREDIT NOTE,CN/16/26-27,INK/25-26/6079,,,,153990.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000f31
O-tec,Surat,2026-04,credit note,14/04/2026,FABRIC  STORY PVT LTD,GST CREDIT NOTE,CN/17/26-27,INK/25-26/6996,,,,29126.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000c5b
O-tec,Surat,2026-04,credit note,14/04/2026,POONAM DIGITEX,GST CREDIT NOTE,CN/18/26-27,INK/25-26/8644,,,,8949.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010f1
O-tec,Surat,2026-04,credit note,15/04/2026,PEACOCK DIGITAL WORLD,GST CREDIT NOTE,CN/19/26-27,INK/25-26/8463,,,,62776.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010cf
O-tec,Surat,2026-04,credit note,15/04/2026,PEACOCK DIGITAL WORLD,GST CREDIT NOTE,CN/20/26-27,INK/25-26/4842,,,,129210.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010cf
O-tec,Surat,2026-04,credit note,16/04/2026,RAJLAXMI DIGITAL,GST CREDIT NOTE,CN/21/26-27,HEAD/25-26/313,,,,30680.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000119e
O-tec,Surat,2026-04,credit note,17/04/2026,SHREE NANDESHWAR PROCESSORS PRIVATE LIMITED,GST CREDIT NOTE,CN/22/26-27,SPARE/25-26/2326,,,,8801.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00003859
O-tec,Surat,2026-04,credit note,17/04/2026,SHREE NANDESHWAR PROCESSORS PRIVATE LIMITED,GST CREDIT NOTE,CN/23/26-27,INK/25-26/9075,,,,38285.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00003859
O-tec,Surat,2026-04,credit note,17/04/2026,SHREE NANDESHWAR PROCESSORS PRIVATE LIMITED,GST CREDIT NOTE,CN/24/26-27,SPARE/25-26/2481,,,,134.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00003859
O-tec,Surat,2026-04,credit note,17/04/2026,CHANDRIKA DIGITAL,GST CREDIT NOTE,CN/25/26-27,INK/25-26/7262,,,,354.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000af9
O-tec,Surat,2026-04,credit note,17/04/2026,SHREE NANDESHWAR PROCESSORS PRIVATE LIMITED,GST CREDIT NOTE,CN/26/26-27,INK/25-26/8497,,,,4578.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00003859
O-tec,Surat,2026-04,credit note,18/04/2026,SHRUTI FASHIONS PVT. LTD.,GST CREDIT NOTE,CN/28/26-27,SPARE/25-26/710,,,,67492.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001338
O-tec,Surat,2026-04,credit note,21/04/2026,DASS DIGITAL,GST CREDIT NOTE,CN/29/26-27,,,,,483210.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000b72
O-tec,Surat,2026-04,credit note,23/04/2026,SPECTRUM DIGITAL,GST CREDIT NOTE,CN/30/26-27,PAPER/002/26-27,,,,5302.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001384
O-tec,Surat,2026-04,credit note,24/04/2026,PIONEER DYEING PVT LTD,GST CREDIT NOTE,CN/31/26-27,INK/26-27/16,,,,29500.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010e8
O-tec,Surat,2026-04,credit note,24/04/2026,PIONEER DYEING PVT LTD,GST CREDIT NOTE,CN/32/26-27,DN/25-26/51,,,,17917.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010e8
O-tec,Surat,2026-04,credit note,24/04/2026,PIONEER DYEING PVT LTD,GST CREDIT NOTE,CN/33/26-27,,,,,354000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010e8
O-tec,Surat,2026-04,credit note,25/04/2026,GAGAN SILK MILLS PVT LTD,GST CREDIT NOTE,CN/34/26-27,,,,,212400.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000c95
O-tec,Surat,2026-04,credit note,25/04/2026,GLAMY FABRICS,GST CREDIT NOTE,CN/35/26-27,HD/HG/26-27/15,,,,519200.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000339c
O-tec,Surat,2026-04,credit note,25/04/2026,RAJLAXMI DIGITAL,GST CREDIT NOTE,CN/36/26-27,SPARE/26-27/171,,,,14053.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000119e
O-tec,Surat,2026-04,credit note,25/04/2026,RAJIV SILK MILLS,GST CREDIT NOTE,CN/37/26-27,,,,,7434.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001196
O-tec,Surat,2026-04,credit note,29/04/2026,RAJLAXMI DIGITAL,GST CREDIT NOTE,CN/38/26-27,HEAD/26-27/11,,,,31860.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000119e
O-tec,Surat,2026-04,credit note,29/04/2026,JAY INDUSTRIAL CHEMICALS PVT LTD,GST CREDIT NOTE,CN/39/26-27,,,,,202769.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e18
O-tec,Surat,2026-04,credit note,29/04/2026,K3 FABRIC HUB  PVT LTD,GST CREDIT NOTE,CN/40/26-27,HEAD/25-26/121,,,,29500.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e4e
O-tec,Surat,2026-04,credit note,30/04/2026,BISHEN DYEING PRINTING & WEAVING MILLS,GST CREDIT NOTE,CN/41/26-27,INK/26-27/69,,,,23600.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa4
O-tec,Surat,2026-04,credit note,30/04/2026,BISHEN DYEING PRINTING & WEAVING MILLS,GST CREDIT NOTE,CN/71/26-27,INK/26-27/409,,,,5900.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa4
O-tec,Surat,2026-04,credit note,30/04/2026,GANGA FASHION PVT LTD,GST CREDIT NOTE,CN/42/26-27,INK/26-27/62,,,,5369.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ca5
O-tec,Surat,2026-04,credit note,30/04/2026,KALA FASHIONS,GST CREDIT NOTE,CN/43/26-27,INK/26-27/26,,,,413.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e54
O-tec,Surat,2026-04,credit note,30/04/2026,JAY INDUSTRIAL CHEMICALS PVT LTD,GST CREDIT NOTE,CN/44/26-27,INK/26-27/245,,,,12272.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e18
O-tec,Surat,2026-04,credit note,30/04/2026,ANISHA THE COLOUR CO.,GST CREDIT NOTE,CN/45/26-27,INK/26-27/241,,,,2950.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000009f7
O-tec,Surat,2026-04,credit note,30/04/2026,VINNY OVERSEAS LIMITED,GST CREDIT NOTE,CN/46/26-27,INK/26-27/218,,,,2360.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014f8
O-tec,Surat,2026-04,credit note,30/04/2026,ANUPAM CREATION PVT. LTD.,GST CREDIT NOTE,CN/47/26-27,INK/26-27/7,,,,11800.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a0d
O-tec,Surat,2026-04,credit note,30/04/2026,GANGA FASHION PVT LTD,GST CREDIT NOTE,CN/48/26-27,INK/26-27/363,,,,48380.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ca5
O-tec,Surat,2026-04,credit note,30/04/2026,GOKUL TEX PRINTS PVT. LTD.,GST CREDIT NOTE,CN/49/26-27,INK/26-27/88,,,,15340.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000cd3
O-tec,Surat,2026-04,credit note,30/04/2026,KRISHNA DYEING & PRINTING MILLS PVT. LTD.,GST CREDIT NOTE,CN/50/26-27,INK/26-27/349,,,,28910.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000eb0
O-tec,Surat,2026-04,credit note,30/04/2026,LAXMI DIGITAL,GST CREDIT NOTE,CN/51/26-27,INK/26-27/324,,,,22420.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000edb
O-tec,Surat,2026-04,credit note,30/04/2026,ROOMY INDUSTRIES,GST CREDIT NOTE,CN/52/26-27,INK/26-27/282,,,,2950.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001207
O-tec,Surat,2026-04,credit note,30/04/2026,ROSHNI CREATIONS PRIVATE LIMITED,GST CREDIT NOTE,CN/53/26-27,INK/26-27/398,,,,38350.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000120c
O-tec,Surat,2026-04,credit note,30/04/2026,SHIVRAM PROCESSORS,GST CREDIT NOTE,CN/54/26-27,INK/26-27/174,,,,24780.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000012dd
O-tec,Surat,2026-04,credit note,30/04/2026,VINNY OVERSEAS LIMITED,GST CREDIT NOTE,CN/55/26-27,INK/26-27/218,,,,11800.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014f8
O-tec,Surat,2026-04,credit note,30/04/2026,SHREEJI PRINTS PVT LTD,GST CREDIT NOTE,CN/56/26-27,INK/26-27/367,,,,49560.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000012fe
O-tec,Surat,2026-04,credit note,30/04/2026,SHRUTI FASHIONS PVT. LTD.,GST CREDIT NOTE,CN/57/26-27,INK/26-27/353,,,,36580.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001338
O-tec,Surat,2026-04,credit note,30/04/2026,VISHWESH KNITTING AND DYEING MILLS PVT LTD,GST CREDIT NOTE,CN/61/26-27,INK/26-27/321,,,,4248.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000150f
O-tec,Surat,2026-04,credit note,30/04/2026,K3 FABRIC HUB  PVT LTD,GST CREDIT NOTE,CN/58/26-27,INK/26-27/411,,,,234230.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e4e
O-tec,Surat,2026-04,credit note,30/04/2026,PRAYAGRAJ DYEING AND PRINTING MILLS PVT LTD,GST CREDIT NOTE,CN/59/26-27,INK/26-27/318,,,,18290.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001123
O-tec,Surat,2026-04,credit note,30/04/2026,GIRDHAR PRINTS PRIVATE LIMITED,GST CREDIT NOTE,CN/60/26-27,INK/26-27/348,,,,11210.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00002f88
O-tec,Surat,2026-04,credit note,30/04/2026,ARA DIGITAL PRINTS,GST CREDIT NOTE,CN/62/26-27,INK/26-27/173,,,,2950.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000073cb
O-tec,Surat,2026-04,credit note,30/04/2026,ANISHA THE COLOUR CO.,GST CREDIT NOTE,CN/63/26-27,INK/26-27/275,,,,1239.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000009f7
O-tec,Surat,2026-04,credit note,30/04/2026,SPECTRUM DIGITAL,GST CREDIT NOTE,CN/64/26-27,INK/26-27/232,,,,24780.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001384
O-tec,Surat,2026-04,credit note,30/04/2026,LOTUS FIVE DIGITAL WORLD,GST CREDIT NOTE,CN/65/26-27,INK/26-27/191,,,,29205.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000efe
O-tec,Surat,2026-04,credit note,30/04/2026,PRABAL DIGITAL FABRIC STUDIO,GST CREDIT NOTE,CN/66/26-27,INK/26-27/345,,,,5310.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00002ec7
O-tec,Surat,2026-04,credit note,30/04/2026,HARNAVA TEX PRIVATE LIMITED,GST CREDIT NOTE,CN/67/26-27,INK/26-27/188,,,,11210.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000077fd
O-tec,Surat,2026-04,credit note,30/04/2026,M/S S.Z.DIGITEX,GST CREDIT NOTE,CN/68/26-27,INK/26-27/11,,,,16284.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000fd3
O-tec,Surat,2026-04,credit note,30/04/2026,AMAR IMPEX,GST CREDIT NOTE,CN/69/26-27,INK/26-27/386,,,,1298.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00007d02
O-tec,Surat,2026-04,credit note,30/04/2026,MAHEK SUITS,GST CREDIT NOTE,CN/72/26-27,INK/26-27/68,,,,38350.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000f31
O-tec,Surat,2026-04,credit note,30/04/2026,RAJLAXMI APPARELS,GST CREDIT NOTE,CN/73/26-27,INK/26-27/402,,,,10620.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000119c
O-tec,Surat,2026-04,credit note,30/04/2026,SHIVRAM PROCESSORS,GST CREDIT NOTE,CN/74/26-27,INK/26-27/175,,,,2950.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000012dd
O-tec,Surat,2026-04,credit note,30/04/2026,SAINI ENTERPRISE,GST CREDIT NOTE,CN/75/26-27,INK/26-27/85,,,,2950.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000348b
O-tec,Surat,2026-04,credit note,30/04/2026,BISHEN DYEING PRINTING & WEAVING MILLS,GST CREDIT NOTE,CN/76/26-27,INK/26-27/183,,,,664340.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa4
O-tec,Surat,2026-04,credit note,30/04/2026,ANISHA THE COLOUR CO.,GST CREDIT NOTE,CN/77/26-27,INK/26-27/131,,,,1180.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000009f7
O-tec,Surat,2026-04,credit note,30/04/2026,PEACOCK DIGITAL WORLD,GST CREDIT NOTE,CN/78/26-27,INK/26-27/293,,,,4720.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010cf
O-tec,Surat,2026-04,credit note,30/04/2026,CLOTHERA PRIVATE LIMITED,GST CREDIT NOTE,CN/79/26-27,INK/26-27/284,,,,3540.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000b1f
O-tec,Surat,2026-04,credit note,30/04/2026,KALA  ART TRENDZ,GST CREDIT NOTE,CN/80/26-27,INK/26-27/40,,,,22420.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e53
O-tec,Surat,2026-04,credit note,30/04/2026,SINO STAR ENTERPRISE,GST CREDIT NOTE,CN/81/26-27,INK/26-27/45,,,,5900.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00002e9e
O-tec,Surat,2026-04,credit note,30/04/2026,SWASTIK DIGITAL,GST CREDIT NOTE,CN/82/26-27,INK/26-27/276,,,,40710.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013dd
O-tec,Surat,2026-04,credit note,30/04/2026,KRISHNA DYEING & PRINTING MILLS PVT. LTD.,GST CREDIT NOTE,CN/83/26-27,INK/26-27/5,,,,12390.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000eb0
O-tec,Surat,2026-04,credit note,30/04/2026,GAURANGA INTERNATIONAL,GST CREDIT NOTE,CN/84/26-27,,,,,2065.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000cb4
O-tec,Surat,2026-04,credit note,30/04/2026,SHREE LAXMI FASHION,GST CREDIT NOTE,CN/85/26-27,INK/26-27/178,,,,8378.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001304
O-tec,Surat,2026-04,credit note,30/04/2026,PRINT PALETTE,GST CREDIT NOTE,CN/86/26-27,INK/26-27/342,,,,6490.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000114a
O-tec,Surat,2026-04,credit note,02/04/2026,SHOBHAWAT INDUSTRIES,GST SALES RETURN,G/SR/26-27/1,SPARE/25-26/2451,5.0000,143113.37,715566.85,844369.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000012e1
O-tec,Surat,2026-04,credit note,04/04/2026,LEO & LEO APPAREL PRINTS,GST SALES RETURN,G/SR/26-27/2,SPARE/25-26/2211,8.0000,355.00,2840.00,3587.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000eed
O-tec,Surat,2026-04,credit note,04/04/2026,SHREEJI PRINTS PVT LTD,GST SALES RETURN,G/SR/26-27/3,SPARE/26-27/6,1.0000,287850.00,287850.00,339663.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000012fe
O-tec,Surat,2026-04,credit note,04/04/2026,RACHNA ART PRINTS PVT LTD,GST SALES RETURN,G/SR/26-27/4,SPARE/25-26/2506,13.0000,39682.12,515867.50,608724.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001172
O-tec,Surat,2026-04,credit note,07/04/2026,KALAKRUTI PROCESSORS (P) LTD,GST SALES RETURN,G/SR/26-27/5,SPARE/25-26/2593,1.0000,227250.00,227250.00,268155.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e58
O-tec,Surat,2026-04,credit note,07/04/2026,SHRI GANGARAM GARMENT,GST SALES RETURN,G/SR/26-27/6,SPARE/25-26/2575,2.0000,30006.20,60012.40,71405.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000132c
O-tec,Surat,2026-04,credit note,07/04/2026,JAY INDUSTRIAL CHEMICALS PVT LTD,GST SALES RETURN,G/SR/26-27/7,SPARE/25-26/2550,3.0000,26731.98,80195.93,95221.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e18
O-tec,Surat,2026-04,credit note,07/04/2026,SHRI RAMANUJ FASHION,GST SALES RETURN,G/SR/26-27/8,SPARE/26-27/14,2.0000,1800.00,3600.00,4248.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00007323
O-tec,Surat,2026-04,credit note,07/04/2026,SAMART FASHION,GST SALES RETURN,G/SR/26-27/9,SPARE/26-27/37,1.0000,9497.00,9497.00,11206.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000124d
O-tec,Surat,2026-04,credit note,07/04/2026,JAY MATAJI CREATION,GST SALES RETURN,G/SR/26-27/10,SPARE/26-27/18,3.0000,31649.52,94948.55,112039.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e1d
O-tec,Surat,2026-04,credit note,07/04/2026,BISHEN DYEING PRINTING & WEAVING MILLS,GST SALES RETURN,G/SR/26-27/11,SPARE/25-26/2430,2.0000,39555.26,79110.52,93350.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa4
O-tec,Surat,2026-04,credit note,07/04/2026,GIRDHAR PRINTS PRIVATE LIMITED,GST SALES RETURN,G/SR/26-27/12,SPARE/25-26/2488,1.0000,227250.00,227250.00,268155.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00002f88
O-tec,Surat,2026-04,credit note,09/04/2026,PANORAMMA PRINT,GST SALES RETURN,G/SR/26-27/13,HEAD/25-26/200,1.0000,235000.00,235000.00,277300.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010ab
O-tec,Surat,2026-04,credit note,09/04/2026,PIONEER DYEING PVT LTD,GST SALES RETURN,G/SR/26-27/14,INK/25-26/9073,100.0000,700.00,70000.00,82600.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010e8
O-tec,Surat,2026-04,credit note,09/04/2026,NIVON TEXTILE IND.PVT LTD,GST SALES RETURN,G/SR/26-27/15,,20.0000,467.50,9350.00,11033.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001044
O-tec,Surat,2026-04,credit note,09/04/2026,M EIGHT CREATIONS,GST SALES RETURN,G/SR/26-27/17,,5.0000,525.00,2625.00,3098.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000f82
O-tec,Surat,2026-04,credit note,09/04/2026,SIDDHIVINAYAK TEXART PRIVATE LIMITED,GST SALES RETURN,G/SR/26-27/18,SPARE/26-27/59,1.0000,2846.83,2846.83,3359.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000036e4
O-tec,Surat,2026-04,credit note,10/04/2026,PREMIER SPG & WVG MILLS PVT LTD,GST SALES RETURN,G/SR/26-27/19,SPARE/25-26/2461,2.0000,7097.08,14194.15,16749.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000112f
O-tec,Surat,2026-04,credit note,10/04/2026,GOKUL TEX PRINTS PVT. LTD.,GST SALES RETURN,G/SR/26-27/20,SPARE/25-26/2348,1.0000,57570.00,57570.00,67933.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000cd3
O-tec,Surat,2026-04,credit note,14/04/2026,D SKY DIGITAL PRINTS,GST SALES RETURN,G/SR/26-27/21,,18.0000,3253.25,58558.43,69099.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000bff
O-tec,Surat,2026-04,credit note,14/04/2026,VIJAYLAXMI DIGITAL PRINTS,GST SALES RETURN,G/SR/26-27/22,SPARE/26-27/88,1.0000,15682.50,15682.50,18505.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00003144
O-tec,Surat,2026-04,credit note,14/04/2026,SHREE TEX CREATION PVT LTD,GST SALES RETURN,G/SR/26-27/23,INK/25-26/8669,20.0000,700.00,14000.00,16520.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00003299
O-tec,Surat,2026-04,credit note,14/04/2026,PADRAJ TEXTILES PVT. LTD,GST SALES RETURN,G/SR/26-27/24,,30.0000,690.00,20700.00,24426.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000109c
O-tec,Surat,2026-04,credit note,15/04/2026,SHRI GANGARAM GARMENT,GST SALES RETURN,G/SR/26-27/25,SPARE/25-26/2456,1.0000,89000.00,89000.00,105728.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000132c
O-tec,Surat,2026-04,credit note,16/04/2026,VIJAYLAXMI DIGITAL PRINTS,GST SALES RETURN,G/SR/26-27/26,SPARE/26-27/70,4.0000,19119.92,76479.67,90246.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00003144
O-tec,Surat,2026-04,credit note,16/04/2026,APOLLO  DIGITEX PVT.LTD,GST SALES RETURN,G/SR/26-27/27,SPARE/25-26/2533,1.0000,51660.00,51660.00,61667.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a1a
O-tec,Surat,2026-04,credit note,17/04/2026,VISHWESH KNITTING AND DYEING MILLS PVT LTD,GST SALES RETURN,G/SR/26-27/28,INK/25-26/6855,80.0000,675.00,54000.00,63720.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000150f
O-tec,Surat,2026-04,credit note,17/04/2026,M/S S.Z.DIGITEX,GST SALES RETURN,G/SR/26-27/29,SPARE/26-27/98,4.0000,4096.00,16384.00,19333.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000fd3
O-tec,Surat,2026-04,credit note,21/04/2026,D SKY DIGITAL PRINTS,GST SALES RETURN,G/SR/26-27/30,HD/HG/25-26/315,1.0000,175000.00,175000.00,206500.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000bff
O-tec,Surat,2026-04,credit note,21/04/2026,SHREE OM DIGITAL,GST SALES RETURN,G/SR/26-27/31,SPARE/26-27/93,1.0000,2140.72,2140.72,2526.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00002baa
